Block Name,Category,District Name,HealthBlock ID,HFI,Highlight,Hyper Link,Latitude,Longitude,Nin 2 Hfi,Operational Date,Progressive Date,Quarter of Operational Date,State Name1,Taluka ID,DistrictProgressColor,HFI,Geometry (generated),Latitude (generated),Longitude (generated),test,breastcancer,diabetes,footfall,Hypertension, Oralcancer 
Dhilwan,SHC,,287,Manatalwandi,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7713784713,31.4993406,75.4707027,7713784713,04/09/21,04/09/21,Q3,,0,,Manatalwandi,,31.4993406,75.4707027,,0,17,"3,880",25,0
Dhilwan,SHC,,287,Mudowal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7675777176,31.5010639,75.4131675,7675777176,04/09/21,04/09/21,Q3,,0,,Mudowal,,31.5010639,75.4131675,,151,203,"2,429",268,249
Dhilwan,SHC,,287,Murar,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2768164473,31.46907574,75.44593277,2768164473,05/04/21,05/04/21,Q2,,0,,Murar,,31.46907574,75.44593277,,0,21,"4,375",14,0
Dhilwan,SHC,,287,Nadala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8712864548,31.54683968,75.4272995,8712864548,07/03/21,07/03/21,Q1,,0,,Nadala,,31.54683968,75.4272995,,0,26,"5,616",41,0
Dhilwan,SHC,,287,Nangal Lubana,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5448657725,31.6119813,75.4728872,5448657725,29/09/21,29/09/21,Q3,,0,,Nangal Lubana,,31.6119813,75.4728872,,406,884,"1,318",894,884
Dhilwan,SHC,,287,Raipurpirbuxwala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7734781714,31.5670059,75.4641492,7734781714,04/09/21,04/09/21,Q3,,0,,Raipurpirbuxwala,,31.5670059,75.4641492,,0,27,"3,917",27,0
Dhilwan,SHC,,287,Sher singhwala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6351217523,31.5044664,75.5124762,6351217523,04/09/21,04/09/21,Q3,,0,,Sher singhwala,,31.5044664,75.5124762,,0,16,"2,110",38,0
Dhilwan,SHC,,287,Subhanpur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4668144753,31.4673109,75.4058035,4668144753,07/03/21,07/03/21,Q1,,0,,Subhanpur,,31.4673109,75.4058035,,5,47,"3,870",66,13
Kala Sanghian,PHC,,40376,PHC Bhanolanga,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7873682228,31.263835,75.3231795,7873682228,30/06/19,30/06/19,Q2,,0,,PHC Bhanolanga,,31.263835,75.3231795,,158,343,"3,365","1,219",293
Kala Sanghian,PHC,,40376,PHC Khallu,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8376664531,31.34799808,75.29604176,8376664531,30/06/19,30/06/19,Q2,,0,,PHC Khallu,,31.34799808,75.29604176,,220,814,"3,343","1,144",746
Kala Sanghian,PHC,,40376,PHC Surakhpur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8487132576,31.3947971,75.2772543,8487132576,30/06/19,30/06/19,Q2,,0,,PHC Surakhpur,,31.3947971,75.2772543,,275,527,"3,908",629,430
Kala Sanghian,SHC,,40376,Ahmedpur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4576288239,31.3276889,75.4670619,4576288239,14/03/21,14/03/21,Q1,,0,,Ahmedpur,,31.3276889,75.4670619,,250,416,"5,054",535,457
Kala Sanghian,SHC,,40376,Arianwal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6382368360,31.3241902,75.3869144,6382368360,29/07/20,29/07/20,Q3,,0,,Arianwal,,31.3241902,75.3869144,,"1,274","2,568","8,072","2,567","2,552"
Kala Sanghian,SHC,,40376,Bhandalbet,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6427642746,31.4470118,75.2907417,6427642746,29/09/21,29/09/21,Q3,,0,,Bhandalbet,,31.4470118,75.2907417,,0,51,"3,479",107,0
Kala Sanghian,SHC,,40376,Dhaliwalbet,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1282878337,31.4740813,75.3162552,1282878337,29/09/21,29/09/21,Q3,,0,,Dhaliwalbet,,31.4740813,75.3162552,,0,50,"3,753",57,0
Kala Sanghian,SHC,,40376,Dhudianwal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3331556211,31.3381331,75.3398632,3331556211,30/11/19,30/11/19,Q4,,0,,Dhudianwal,,31.3381331,75.3398632,,250,315,"11,428",315,284
Kala Sanghian,SHC,,40376,Kala Sanghian,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5486877219,31.26143588,75.44553186,5486877219,22/07/21,22/07/21,Q3,,0,,Kala Sanghian,,31.26143588,75.44553186,,0,0,880,0,0
Kala Sanghian,SHC,,40376,Kolianwal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3585686342,31.3477837,75.2845449,3585686342,29/07/20,29/07/20,Q3,,0,,Kolianwal,,31.3477837,75.2845449,,"1,090","1,483","5,887","1,564","1,384"
Kala Sanghian,SHC,,40376,Noorpur Lubana,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3884181631,31.4687738,75.3516025,3884181631,29/09/21,29/09/21,Q3,,0,,Noorpur Lubana,,31.4687738,75.3516025,,0,81,"3,277",81,0
Kala Sanghian,SHC,,40376,Saidowal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2522618210,31.3176798,75.3713681,2522618210,16/05/21,16/05/21,Q2,,0,,Saidowal,,31.3176798,75.3713681,,301,356,"5,984",646,556
Kala Sanghian,SHC,,40376,Sangojla,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8473557364,31.43386743,75.27911913,8473557364,29/09/21,29/09/21,Q3,,0,,Sangojla,,31.43386743,75.27911913,,30,95,"2,211",95,38
Kala Sanghian,SHC,,40376,Wadalakalan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8528187571,31.363541,75.4276647,8528187571,29/07/20,29/07/20,Q3,,0,,Wadalakalan,,31.363541,75.4276647,,133,10,"6,706",144,187
Panchhat,PHC,,40377,PHC Atholi,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7647564249,31.232433,75.7151605,7647564249,30/06/19,30/06/19,Q2,,0,,PHC Atholi,,31.232433,75.7151605,,194,402,"4,497",402,362
Panchhat,PHC,,40377,PHC Palahi,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2874314764,31.2591863,75.7598608,2874314764,04/03/21,04/03/21,Q1,,0,,PHC Palahi,,31.2591863,75.7598608,,320,"1,141","1,473","1,421",792
Panchhat,PHC,,40377,PHC Ranipur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5287384563,31.21776636,75.75399964,5287384563,30/06/19,30/06/19,Q2,,0,,PHC Ranipur,,31.21776636,75.75399964,,174,428,"3,253",426,421
Panchhat,SHC,,40377,Chaheru,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3174446371,31.2683025,75.6948046,3174446371,29/07/20,29/07/20,Q3,,0,,Chaheru,,31.2683025,75.6948046,,"2,183",664,"6,471","3,420","3,104"
Panchhat,SHC,,40377,Darveshpind,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2578843357,31.1913746,75.6958952,2578843357,14/03/21,14/03/21,Q1,,0,,Darveshpind,,31.1913746,75.6958952,,347,644,"4,125",644,594
Panchhat,SHC,,40377,Maheru,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3836441372,31.2437786,75.6843544,3836441372,29/07/20,29/07/20,Q3,,0,,Maheru,,31.2437786,75.6843544,,404,148,"6,426",881,533
Panchhat,SHC,,40377,Nangal Mazza,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6418682768,31.2619383,75.7337364,6418682768,30/11/19,30/11/19,Q4,,0,,Nangal Mazza,,31.2619383,75.7337364,,801,"1,489","4,822","1,489","1,485"
Panchhat,SHC,,40377,Pandori,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5141253145,31.2456099,75.8292457,5141253145,29/09/21,29/09/21,Q3,,0,,Pandori,,31.2456099,75.8292457,,0,11,"1,831",42,0
Panchhat,SHC,,40377,Thakarki,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3357424682,31.2013228,75.7452244,3357424682,29/07/20,29/07/20,Q3,,0,,Thakarki,,31.2013228,75.7452244,,863,135,"6,592","1,365","1,282"
Panchhat,SHC,,40377,Uchapind,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1345848186,31.3196686,75.6422177,1345848186,29/09/21,29/09/21,Q3,,0,,Uchapind,,31.3196686,75.6422177,,0,16,"1,223",21,0
Tibba,PHC,,40378,PHC Didwindi,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8571674855,31.2460484,75.2666958,8571674855,30/06/19,30/06/19,Q2,,0,,PHC Didwindi,,31.2460484,75.2666958,,1,453,"3,591",716,2
Tibba,PHC,,40378,PHC Kabirpur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5177844726,31.3256206,75.3468659,5177844726,30/06/19,30/06/19,Q2,,0,,PHC Kabirpur,,31.3256206,75.3468659,,303,282,"2,461",963,84
Tibba,PHC,,40378,PHC Paramjitpur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7768546629,31.2527595,75.1328293,7768546629,30/06/19,30/06/19,Q2,,0,,PHC Paramjitpur,,31.2527595,75.1328293,,9,49,"1,818",264,7
Tibba,SHC,,40378,Bidhipur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3484358134,31.2941317,75.1933873,3484358134,14/03/21,14/03/21,Q1,,0,,Bidhipur,,31.2941317,75.1933873,,206,331,"4,975",331,334
Tibba,SHC,,40378,Mewa Singh Wala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7666624742,31.2183425,75.1955685,7666624742,30/11/19,30/11/19,Q4,,0,,Mewa Singh Wala,,31.2183425,75.1955685,,849,"1,433","11,907","1,433","1,433"
Tibba,SHC,,40378,Nawan Thatta,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6222416510,31.329739,75.2258456,6222416510,14/03/21,14/03/21,Q1,,0,,Nawan Thatta,,31.329739,75.2258456,,116,177,"4,939",177,177
Tibba,SHC,,40378,Rampur  Jagir,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5231416552,31.180256,75.25935678,5231416552,30/11/19,30/11/19,Q4,,0,,Rampur  Jagir,,31.180256,75.25935678,,878,"1,449","6,007","1,320","1,436"
Tibba,SHC,,40378,Talwandi Choudrian,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1387857756,31.3000715,75.1755142,1387857756,04/05/21,04/05/21,Q2,,0,,Talwandi Choudrian,,31.3000715,75.1755142,,22,222,"4,087",307,26﻿
Hathur,SHC,,40380,Akhara,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6244274285,30.7361179,75.4808965,6244274285,19/07/21,19/07/21,Q3,,0,,Akhara,,30.7361179,75.4808965,,286,410,"2,413",413,393
Hathur,SHC,,40380,Chachrari,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4828853558,30.9118674,75.8579965,4828853558,26/02/21,26/02/21,Q1,,0,,Chachrari,,30.9118674,75.8579965,,49,130,"2,542",130,80
Hathur,SHC,,40380,Chakar,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2687283636,30.6385475,75.3927701,2687283636,22/04/21,22/04/21,Q2,,0,,Chakar,,30.6385475,75.3927701,,"2,348","3,769","9,272","4,443","4,436"
Hathur,SHC,,40380,Cheemna,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8424763145,30.8443842,75.4941381,8424763145,28/04/21,28/04/21,Q2,,0,,Cheemna,,30.8443842,75.4941381,,0,216,"2,616",171,0
Hathur,SHC,,40380,Dholan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2883137644,30.7477168,75.5118378,2883137644,21/09/21,21/09/21,Q3,,0,,Dholan,,30.7477168,75.5118378,,525,"1,026","3,270","1,028","1,025"
Hathur,SHC,,40380,Kamalpur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7678456265,30.71539391,75.53385279,7678456265,22/04/21,22/04/21,Q2,,0,,Kamalpur,,30.71539391,75.53385279,,292,970,"5,661","1,336","1,336"
Hathur,SHC,,40380,Kothe pona,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2614488753,30.7998727,75.4208159,2614488753,30/11/19,30/11/19,Q4,,0,,Kothe pona,,30.7998727,75.4208159,,603,"1,028","7,819","1,241","1,133"
Hathur,SHC,,40380,Kothe sher jung,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5883787110,30.8149496,75.4728872,5883787110,30/11/19,30/11/19,Q4,,0,,Kothe sher jung,,30.8149496,75.4728872,,456,"2,668","9,410","3,396","1,105"
Hathur,SHC,,40380,Kular,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3743317830,30.78893676,75.58538351,3743317830,30/03/20,30/03/20,Q1,,0,,Kular,,30.78893676,75.58538351,,10,545,"2,946",635,645
Hathur,SHC,,40380,Malak,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4657641876,30.8320847,75.496914,4657641876,30/03/20,30/03/20,Q1,,0,,Malak,,30.8320847,75.496914,,27,"1,198","7,251","1,617","1,107"
Hathur,SHC,,40380,Meerpur Hans,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5715541552,30.7889941,75.521433,5715541552,03/09/21,03/09/21,Q3,,0,,Meerpur Hans,,30.7889941,75.521433,,0,181,"1,262",794,62
Hathur,SHC,,40380,Rasulpur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1253532533,30.7018191,75.3939439,1253532533,26/02/21,26/02/21,Q1,,0,,Rasulpur,,30.7018191,75.3939439,,310,621,"8,593",692,633
Hathur,SHC,,40380,Sidhwan Khurd,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3764475541,30.8265324,75.5500504,3764475541,29/07/20,29/07/20,Q3,,0,,Sidhwan Khurd,,30.8265324,75.5500504,,0,208,"5,026",301,235
Hathur,SHC,,40380,Sohian,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2222313625,30.8004592,75.5395295,2222313625,30/03/20,30/03/20,Q1,,0,,Sohian,,30.8004592,75.5395295,,562,546,"4,994",760,671
Kum Kalan,PHC,,40381,PHC Mattewara,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8548273658,30.980621,75.9795237,8548273658,30/06/19,30/06/19,Q2,,0,,PHC Mattewara,,30.980621,75.9795237,,,,431,,
Kum Kalan,SHC,,40381,Ayali Khurd,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7673333766,30.9202272,75.7762152,7673333766,15/07/21,15/07/21,Q3,,0,,Ayali Khurd,,30.9202272,75.7762152,,"1,122","1,949","10,744","2,119","2,119"
Kum Kalan,SHC,,40381,Beermi,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6473167770,30.9102336,75.7286084,6473167770,30/11/19,30/11/19,Q4,,0,,Beermi,,30.9102336,75.7286084,,"1,239","2,221","12,126","2,221","2,221"
Kum Kalan,SHC,,40381,Bhagpur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6416288345,30.8965347,76.0248929,6416288345,30/03/20,30/03/20,Q1,,0,,Bhagpur,,30.8965347,76.0248929,,221,"1,544","9,066","1,544","1,424"
Kum Kalan,SHC,,40381,Bhaini Sahib,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5837823631,30.8714579,76.0640294,5837823631,29/04/20,29/04/20,Q2,,0,,Bhaini Sahib,,30.8714579,76.0640294,,560,"1,072","6,356","1,072","1,072"
Kum Kalan,SHC,,40381,Bhattian Bet,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4881248225,30.95940015,75.82658894,4881248225,31/12/19,31/12/19,Q4,,0,,Bhattian Bet,,30.95940015,75.82658894,,"1,226","2,203","7,989","2,203","2,203"
Kum Kalan,SHC,,40381,Bhattian Dhahan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8431458630,30.9163936,75.6702274,8431458630,30/11/19,30/11/19,Q4,,0,,Bhattian Dhahan,,30.9163936,75.6702274,,790,"1,459","5,463","1,468","1,449"
Kum Kalan,SHC,,40381,Gahlewal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8844451263,30.934149,76.1066657,8844451263,30/03/20,30/03/20,Q1,,0,,Gahlewal,,30.934149,76.1066657,,663,"1,172","6,553","1,224","1,224"
Kum Kalan,SHC,,40381,Issewal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1424743381,30.9201138,75.8154673,1424743381,30/11/19,30/11/19,Q4,,0,,Issewal,,30.9201138,75.8154673,,0,568,"10,149",763,603
Kum Kalan,SHC,,40381,Jassian,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3323778450,30.9441358,75.8181044,3323778450,30/09/19,30/09/19,Q3,,0,,Jassian,,30.9441358,75.8181044,,"1,601","2,354","9,168","2,354","2,354"
Kum Kalan,SHC,,40381,Khassi Kalan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7113512664,30.9274637,75.9530371,7113512664,30/06/19,30/06/19,Q2,,0,,Khassi Kalan,,30.9274637,75.9530371,,607,923,"18,384",923,923
Kum Kalan,SHC,,40381,Khawajke,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6487753714,30.9669442,75.9192866,6487753714,31/01/20,31/01/20,Q1,,0,,Khawajke,,30.9669442,75.9192866,,137,"1,743","10,609","1,829","1,677"
Kum Kalan,SHC,,40381,Khera Bet,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8466562470,30.9674452,75.6873107,8466562470,30/11/19,30/11/19,Q4,,0,,Khera Bet,,30.9674452,75.6873107,,0,"1,404","5,460","1,757","1,565"
Kum Kalan,SHC,,40381,Laduwal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5458857421,30.979076,75.79198762,5458857421,13/07/21,13/07/21,Q3,,0,,Laduwal,,30.979076,75.79198762,,0,45,"11,461",28,0
Kum Kalan,SHC,,40381,Mangat,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8866564415,30.97777216,75.91203532,8866564415,30/03/20,30/03/20,Q1,,0,,Mangat,,30.97777216,75.91203532,,755,"1,585","8,339","1,783","1,239"
Kum Kalan,SHC,,40381,Seerha,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2663733786,30.967378,75.9033966,2663733786,30/11/19,30/11/19,Q4,,0,,Seerha,,30.967378,75.9033966,,55,"1,309","8,223","1,302","1,393"
Machhiwara,SHC,,298,Balion,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4634637815,30.84629926,76.22932134,4634637815,31/10/19,31/10/19,Q4,,224,,Balion,,30.84629926,76.22932134,,685,"1,035","5,902","1,178","1,160"
Machhiwara,SHC,,298,Bharthla,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4288261680,30.8770391,76.1702225,4288261680,27/08/21,27/08/21,Q3,,224,,Bharthla,,30.8770391,76.1702225,,157,121,986,285,230
Machhiwara,SHC,,298,Burma,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8115251723,30.87141439,76.26437118,8115251723,29/12/21,29/12/21,Q4,,224,,Burma,,30.87141439,76.26437118,,248,553,"1,528",553,553
Machhiwara,SHC,,298,Chhorrian Bet,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2246787754,30.9390338,76.2802672,2246787754,30/06/19,30/06/19,Q2,,224,,Chhorrian Bet,,30.9390338,76.2802672,,546,"1,086","5,560","1,086","1,089"
Machhiwara,SHC,,298,Gehlewal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6333384367,30.8475409,76.2194853,6333384367,31/10/19,31/10/19,Q4,,224,,Gehlewal,,30.8475409,76.2194853,,277,913,"4,684",913,710
Machhiwara,SHC,,298,Hambowal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2477727180,30.9603289,76.2542482,2477727180,31/10/19,31/10/19,Q4,,224,,Hambowal,,30.9603289,76.2542482,,883,"2,462","8,275","2,462","1,764"
Machhiwara,SHC,,298,Issapur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3526112424,30.9919035,76.199146,3526112424,30/03/20,30/03/20,Q1,,224,,Issapur,,30.9919035,76.199146,,670,816,"7,369",950,"1,172"
Machhiwara,SHC,,298,Jhar sahib,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6754276381,30.8864145,76.3027564,6754276381,30/03/20,30/03/20,Q1,,224,,Jhar sahib,,30.8864145,76.3027564,,209,650,"4,963",709,609
Machhiwara,SHC,,298,Jodhwal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5444872567,30.96560754,76.20287008,5444872567,11/03/21,11/03/21,Q1,,224,,Jodhwal,,30.96560754,76.20287008,,6,106,482,162,0
Machhiwara,SHC,,298,Kacha Machhiwara,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4666328432,30.952908,76.2918518,4666328432,30/03/20,30/03/20,Q1,,224,,Kacha Machhiwara,,30.952908,76.2918518,,792,"1,959","4,737","2,090","1,780"
Machhiwara,SHC,,298,Lubangarh,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3482126889,30.9542856,76.1947529,3482126889,30/06/19,30/06/19,Q2,,224,,Lubangarh,,30.9542856,76.1947529,,545,"1,096","8,059","1,090","1,087"
Machhiwara,SHC,,298,Noorpur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6668524447,30.9261643,76.2522299,6668524447,11/03/21,11/03/21,Q1,,224,,Noorpur,,30.9261643,76.2522299,,558,"1,057","2,955","1,057","1,057"
Machhiwara,SHC,,298,sihala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3223541156,30.8459833,76.2424915,3223541156,03/09/21,03/09/21,Q3,,224,,sihala,,30.8459833,76.2424915,,276,442,"2,053",438,435
Machhiwara,SHC,,298,Takhran,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8386725330,30.8833569,76.1357249,8386725330,01/10/21,01/10/21,Q4,,224,,Takhran,,30.8833569,76.1357249,,196,459,"1,018",542,393
Maloud,SHC,,7085,Baber Pur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4443781416,30.6340034,75.9807033,4443781416,29/07/20,29/07/20,Q3,,0,,Baber Pur,,30.6340034,75.9807033,,305,315,"4,748",503,453
Maloud,SHC,,7085,Bhikhi,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6451483777,30.7184673,75.9392476,6451483777,30/11/19,30/11/19,Q4,,0,,Bhikhi,,30.7184673,75.9392476,,"1,138","2,190","6,549","2,190","2,115"
Maloud,SHC,,7085,Butahari,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5113656267,30.719053,75.8934153,5113656267,29/07/20,29/07/20,Q3,,0,,Butahari,,30.719053,75.8934153,,"1,189","2,044","4,969","2,044","2,044"
Maloud,SHC,,7085,Jarkhar,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8553358774,30.7982324,75.8746364,8553358774,30/11/19,30/11/19,Q4,,0,,Jarkhar,,30.7982324,75.8746364,,19,"2,068","10,850","2,876","2,623"
Maloud,SHC,,7085,Kila Raipur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5165768887,30.768793,75.8216186,5165768887,29/07/20,29/07/20,Q3,,0,,Kila Raipur,,30.768793,75.8216186,,878,"1,695","5,217","1,807","1,384"
Maloud,SHC,,7085,Rurka,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2783244722,30.7437964,75.8626547,2783244722,21/04/20,21/04/20,Q2,,0,,Rurka,,30.7437964,75.8626547,,"1,545","2,194","9,830","2,194","2,194"
Maloud,SHC,,7085,Sihan Daud,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4715887651,30.5839269,75.9454167,4715887651,30/09/21,30/09/21,Q3,,0,,Sihan Daud,,30.5839269,75.9454167,,132,243,"1,439",253,226
Maloud,SHC,,7085,Timberwal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6586877257,30.62828805,75.90478673,6586877257,30/06/19,30/06/19,Q2,,0,,Timberwal,,30.62828805,75.90478673,,11,245,"1,808",320,203
Manupur,SHC,,40382,Aloona Miana,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5764374335,30.677076,76.0564151,5764374335,29/07/20,29/07/20,Q3,,0,,Aloona Miana,,30.677076,76.0564151,,482,918,"2,742","1,091","1,091"
Manupur,SHC,,40382,Bhamadi,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3428127876,30.7348729,76.144867,3428127876,30/11/19,30/11/19,Q4,,0,,Bhamadi,,30.7348729,76.144867,,0,85,"2,115","1,420",97
Manupur,SHC,,40382,Bijlipur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1111356448,30.8488202,76.1176799,1111356448,29/10/21,29/10/21,Q4,,0,,Bijlipur,,30.8488202,76.1176799,,128,177,"1,570",177,177
Manupur,SHC,,40382,Ishanpur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5178288816,30.64301779,76.1148095,5178288816,30/03/20,30/03/20,Q1,,0,,Ishanpur,,30.64301779,76.1148095,,257,115,"2,955",486,465
Manupur,SHC,,40382,Jarg,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8317838616,30.5634792,76.0745437,8317838616,11/03/21,11/03/21,Q1,,0,,Jarg,,30.5634792,76.0745437,,116,257,"1,261",257,166
Manupur,SHC,,40382,Laluri Kalan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4765667821,30.7634579,76.1937695,4765667821,30/03/20,30/03/20,Q1,,0,,Laluri Kalan,,30.7634579,76.1937695,,0,37,"4,450",100,0
Manupur,SHC,,40382,Manki,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1131825323,30.7918848,76.2166534,1131825323,31/10/19,31/10/19,Q4,,0,,Manki,,30.7918848,76.2166534,,384,528,"4,389",653,686
Manupur,SHC,,40382,Nasrali,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8723276674,30.6618862,76.0873177,8723276674,30/03/20,30/03/20,Q1,,0,,Nasrali,,30.6618862,76.0873177,,572,869,"2,907",869,869
Manupur,SHC,,40382,Rahoun,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2555451232,30.7252997,76.2317982,2555451232,31/10/19,31/10/19,Q4,,0,,Rahoun,,30.7252997,76.2317982,,588,"1,216","4,584","1,320",782
Manupur,SHC,,40382,Rajewal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2184674766,30.8010372,76.1911625,2184674766,31/10/19,31/10/19,Q4,,0,,Rajewal,,30.8010372,76.1911625,,177,87,"2,642",264,264
Pakhowal,SHC,,299,Barundi,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3617758838,30.6692659,75.7238836,3617758838,02/09/21,02/09/21,Q3,,229,,Barundi,,30.6692659,75.7238836,,"1,027",948,"3,596","1,611","1,554"
